Date,Close,High,Low,Open,Volume,Daily Return,Log Return,SMA_50,SMA_200,EMA_50,Volatility_30,RSI_14,symbol_income,reportedCurrency_income,cik_income,fillingDate_income,acceptedDate_income,calendarYear_income,period_income,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link_income,finalLink_income,symbol_balance,reportedCurrency_balance,cik_balance,fillingDate_balance,acceptedDate_balance,calendarYear_balance,period_balance,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link_balance,finalLink_balance,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,10Y Treasury Yield,5Y Treasury Yield,2Y Treasury Yield,30Y Treasury Yield,CPI,BAA Corporate Bond Spread,High Yield Bond Index,repurchaseOfStock,capital_calls,distributions
2020-08-05,45.10492706298828,45.326449119941636,44.346646772139465,44.66188619920711,4840600,0.014953848472807785,0.01484314197506385,47.442981185913084,45.45376383781433,46.37856844551587,0.02071871975352251,40.32579052417981,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.55,0.22,0.11,1.22,259.316,2.59,5.04,0,2396744000,0
2020-08-06,45.15605163574219,45.6587323405602,44.90897057317681,45.002691200365454,3050900,0.0011334587168827515,0.0011328168375346886,47.390533981323244,45.45376383781433,46.33062660983847,0.01988495927955766,37.38498004002893,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.55,0.21,0.11,1.2,259.316,2.57,5.06,0,2396744000,0
2020-08-07,44.74709701538086,45.28385860466182,44.61077697287908,45.03677751196292,2278600,-0.009056474283009042,-0.009097733443496077,47.32652267456055,45.45376383781433,46.26852741005582,0.018594030074685543,34.689948475310075,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.57,0.23,0.13,1.23,259.316,2.57,5.06,0,2396744000,0
2020-08-10,44.58521270751953,44.91749256868628,44.10809099012899,44.90045215912314,4083900,-0.0036177611210328475,-0.0036243210450684544,47.25690437316894,45.45376383781433,46.20251506877988,0.016257165893507397,23.659837310398842,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.59,0.24,0.14,1.25,259.316,2.56,5.09,0,2396744000,0
2020-08-11,44.73857498168945,45.78653916319538,44.653376174309436,44.8067366276944,4035200,0.0034397564765695776,0.0034338540456710625,47.183413925170896,45.45376383781433,46.14510565359986,0.015418259805419197,22.004377977523887,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.64,0.27,0.16,1.32,259.316,2.59,5.03,0,2396744000,0
2020-08-12,45.03677749633789,45.76097711247868,44.90045745388341,45.403138219832975,2028900,0.0066654450833645296,0.006643329224585801,47.105224990844725,45.45376383781433,46.10164180429547,0.01517149356877165,28.934939875771335,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.69,0.3,0.16,1.37,259.316,2.55,5.1,0,2396744000,0
2020-08-13,45.309410095214844,45.462770523903664,44.772648594803975,44.772648594803975,1897600,0.006053554761974667,0.006035305610471928,47.009471282958984,45.45376383781433,46.07057389413544,0.015176975242801174,35.69328129212681,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.71,0.32,0.16,1.42,259.316,2.59,5.16,0,2396744000,0
2020-08-14,44.93452453613281,45.411642913758484,44.90896230152774,45.19864270942554,1713700,-0.008273900681872282,-0.00830831938086535,46.91823631286621,45.45376383781433,46.02602293891966,0.015067560626087917,35.726385464093156,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.71,0.29,0.14,1.45,259.316,2.61,5.26,0,2396744000,0
2020-08-17,45.47981643676758,45.7013352771683,44.943054871396185,45.01973509502067,1855100,0.012135254712582588,0.012062212836549185,46.83012176513672,45.45376383781433,46.00460307609017,0.015265927444348721,47.13005675243113,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.69,0.29,0.14,1.43,259.316,2.64,5.29,0,2396744000,0
2020-08-18,45.63316345214844,45.99952405161521,45.47128122207586,45.48832162787956,2371500,0.003371759769392746,0.0033660881327765113,46.73661178588867,45.45376383781433,45.990036816327745,0.01411691002010213,40.3094615952106,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.67,0.27,0.14,1.4,259.316,2.64,5.26,0,2396744000,0
2020-08-19,45.999534606933594,46.47665307841913,45.73541313155708,45.96545378750582,2342500,0.008028616187640392,0.00799655832125478,46.66904647827148,45.45376383781433,45.99040927870445,0.01387502423050867,47.49591507109115,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.68,0.29,0.14,1.42,259.316,2.65,5.25,0,2396744000,0
2020-08-20,44.721534729003906,45.94841502115109,44.678932078132576,45.590572904612785,2581300,-0.027782887128102618,-0.02817613231226832,46.576428985595705,45.45376383781433,45.940649492441686,0.014318408856368035,44.07794179738973,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6173924000,3067857000,3106067000,0.5030944663,0.6349687456240048,697146000,0,697146000,1658763000,2355909000,2355909000,182398000,199648000,2314223000,0,0.3357231155,2001730000,0.3242232979,-723138000,3818015000,0.6184097828,-47952000,3865967000,0.6261766423,5.72,5.72,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,6093599000,0,5742389000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,-1089305000,25228987000,1614130000,32585506000,806159000,0,0,567402000,-1373561000,806159000,0,17482454000,458355000,0,11777835000,4898460000,0,17482454000,28495000,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,3865967000,70999000,-1234455000,417092000,-1591527000,-237751000,0,-324358000,-1029418000,-382332000,1963107000,-60280000,8678603000,-8678603000,10645243000,-10645243000,-60280000,1146331000,0,-585340000,-2396744000,-85626000,-1921379000,-2958000,-21510000,2523651000,2545161000,1963107000,-60280000,1902827000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm,0.65,0.26,0.13,1.38,259.316,2.65,5.28,0,2396744000,0
